time_s,time_min,falla_prop_inyectada,falla_remi_inyectada,BIS,BIS_ref,BIS_desde_Ce_real,BIS_desde_Ce_bis,BIS_mas,BIS_menos,age_patient,error,Ce_remi_pred,Ce_remi_corr,Ce_remi_prom,Ce_prop,Ce_remi,Ce_bis,Ce_prop_obs,Ce_remi_obs,Ce_bis_menos,Ce_bis_mas,Ce_bis_inv,Ce_prop_menos,Ce_prop_mas,Ce_remi_menos,Ce_remi_mas,r_prop_sup,r_prop_inf,r_remi_sup,r_remi_inf,fallo_prop,fallo_remi,u_prop_app,u_remi_app,u_prop_cmd,u_remi_cmd
3175,52.916666666666664,False,False,49.82802733171624,50.0,73.97259994943032,49.39274451119078,52.06088222068824,47.33008873106055,74.0,-0.17197266828375746,1.4192790956706447,1.4334718866273513,1.4360961917148236,1.684863149533836,1.4530259055749746,1.6846830196429894,1.7139594534096432,1.4334718866273513,1.606453761089161,1.7945166338216818,1.3561698308094947,1.606453761089161,1.7945166338216818,1.3639071408649373,1.5078666217116203,0.08055718041203863,-0.10750569232048224,0.07439473508426908,-0.069564745762414,False,False,0.05477742701128888,0.05477742701128888,0.0547719896681771,0.0547719896681771
3180,53.0,False,False,49.82857931940059,50.0,73.97462612840067,49.39329719373115,52.06171147263984,47.33024195276399,74.0,-0.17142068059941096,1.4190655398303107,1.4332561952286138,1.4358868812882788,1.684913619594137,1.4528092514988478,1.6847339848877128,1.7140099497340089,1.4332561952286138,1.6064928107194345,1.79458126603739,1.3562108578320933,1.6064928107194345,1.79458126603739,1.363689618186918,1.5076671177903984,0.08057131630338121,-0.10751713901457438,0.07441092256178461,-0.06956657704169578,False,False,0.0547719896681771,0.0547719896681771,0.05476656796701545,0.05476656796701545
3185,53.083333333333336,False,False,49.82912936423183,50.0,73.97664611389298,49.39384793125589,52.062537797275915,47.33039458628974,74.0,-0.17087063576816774,1.418852788247974,1.4330413161304538,1.4356783679886582,1.684963952149394,1.452593255354572,1.6847848101324312,1.7140602501415743,1.4330413161304538,1.6065317108638548,1.7946456452633208,1.3562517721632048,1.6065317108638548,1.7946456452633208,1.363472899463755,1.507468395487733,0.08058539512174656,-0.10752853927771944,0.07442707935727921,-0.06956841666669877,False,False,0.05476656796701545,0.05476656796701545,0.0547611618299147,0.0547611618299147
3190,53.166666666666664,False,False,49.82967746966038,50.0,73.97865992606664,49.39439672669042,52.06336120136687,47.33054662893292,74.0,-0.17032253033961808,1.4186408365445071,1.4328272449099522,1.4354706474757442,1.685014147889716,1.4523779146935814,1.6848354960822784,1.714110356083711,1.4328272449099522,1.606570462773376,1.7947097731849146,1.356292574344616,1.606570462773376,1.7947097731849146,1.3632569803174535,1.5072704505525543,0.08059941710120366,-0.10753989331033509,0.0744432056426021,-0.06957026459249871,False,False,0.0547611618299147,0.0547611618299147,0.0547557711794073,0.0547557711794073
3195,53.25,False,False,49.83022363917178,50.0,73.98066758505611,49.39494358421329,52.06418169410744,47.33069808023603,74.0,-0.169776360828223,1.4184296803667615,1.4326139771704292,1.4352637154350039,1.685064207501081,1.4521632270743337,1.6848860434381445,1.7141602689383035,1.4326139771704292,1.6066090675718552,1.7947736513586647,1.3563332649620408,1.6066090675718552,1.7947736513586647,1.363041856396107,1.5070732787587362,0.0806133824203612,-0.10755120136644836,0.07445930158830705,-0.06957212077432207,False,False,0.0547557711794073,0.0547557711794073,0.05475039593844213,0.05475039593844213
3200,53.333333333333336,False,False,49.830767876286075,50.0,73.98266911097058,49.39548850674122,52.06499928099306,47.33084893641677,74.0,-0.16923212371392538,1.4182193153874045,1.4324015085412787,1.4350575675774215,1.6851141316653684,1.451949190062308,1.6849364528967063,1.7142099901383516,1.4324015085412787,1.6066475265535352,1.794837281509604,1.3563738445865512,1.6066475265535352,1.794837281509604,1.3628275233737372,1.5068768759049478,0.08062729137125246,-0.10756246358481647,0.07447536736366911,-0.06957398516754143,False,False,0.05475039593844213,0.05475039593844213,0.05474503603038325,0.05474503603038325
3205,53.416666666666664,False,False,49.831310184557175,50.0,73.98466452389339,49.39603149844647,52.065813971960864,47.33099919777549,74.0,-0.1686898154428249,1.4180097373047496,1.432189834677797,1.4348521996393426,1.6851639210603857,1.4517358012300032,1.684986725150462,1.7142595210433682,1.432189834677797,1.6066858407876963,1.7949006651359662,1.3564143137452902,1.6066858407876963,1.7949006651359662,1.362613976950114,1.5066812378144838,0.08064114409259804,-0.10757368025567193,0.07449140313668678,-0.06957585772768304,False,False,0.05474503603038325,0.05474503603038325,0.05473969137899761,0.05473969137899761
3210,53.5,False,False,49.8318505675723,50.0,73.98665384388174,49.39657256260116,52.066625772572436,47.331148860671995,74.0,-0.16814943242769687,1.4178009418425934,1.4319789512610193,1.434647607382299,1.6852135763599037,1.4515230581569343,1.6850368608877597,1.7143088630496095,1.4319789512610193,1.6067240115469672,1.794963803937504,1.3564546730093299,1.6067240115469672,1.794963803937504,1.3624012128506007,1.5064863603351217,0.08065494088789449,-0.1075848515026423,0.07450740907410247,-0.06957773841041859,False,False,0.05473969137899761,0.05473969137899761,0.05473436190847324,0.05473436190847324
3215,53.583333333333336,False,False,49.832389028951305,50.0,73.98863709096634,49.397111702656936,52.06743469145066,47.331297924292215,74.0,-0.1676109710486955,1.4175929247500523,1.4317688539975528,1.4344437865928612,1.6852630982336818,1.451310958429629,1.6850868607928302,1.7143580175349598,1.4317688539975528,1.60676203994618,1.7950266994543542,1.3564949229350987,1.60676203994618,1.7950266994543542,1.362189226825981,1.506292239338956,0.08066868191939447,-0.10759597758877981,0.07452338534140313,-0.06957962717157185,False,False,0.05473436190847324,0.05473436190847324,0.054729047543390745,0.054729047543390745
3220,53.666666666666664,False,False,49.832925572346134,50.0,73.99061428515077,49.39764892224599,52.06824073554236,47.331446386337426,74.0,-0.1670744276538656,1.4173856818013983,1.4315595386194124,1.4342407330824685,1.6853124873475005,1.451099499641628,1.685136725545815,1.714406985858932,1.4315595386194124,1.606799927172517,1.7950893532971919,1.356535064064383,1.606799927172517,1.7950893532971919,1.361978014652297,1.5060988707222502,0.08068236743825996,-0.10760705868641485,0.07453933210283781,-0.06958152396711537,False,False,0.054729047543390745,0.054729047543390745,0.054723748208746065,0.054723748208746065
