time_s,time_min,falla_prop_inyectada,falla_remi_inyectada,BIS,BIS_ref,BIS_desde_Ce_real,BIS_desde_Ce_bis,BIS_mas,BIS_menos,age_patient,error,Ce_remi_pred,Ce_remi_corr,Ce_remi_prom,Ce_prop,Ce_remi,Ce_bis,Ce_prop_obs,Ce_remi_obs,Ce_bis_menos,Ce_bis_mas,Ce_bis_inv,Ce_prop_menos,Ce_prop_mas,Ce_remi_menos,Ce_remi_mas,r_prop_sup,r_prop_inf,r_remi_sup,r_remi_inf,fallo_prop,fallo_remi,u_prop_app,u_remi_app,u_prop_cmd,u_remi_cmd
0,0.0,False,False,93.0,50.0,95.9,93.0,93.0,92.99859384556382,74.0,43.0,0.0,0.0,0.06,0.0,0.0,0.0,9.185896487906575e-12,0.0,-0.06003361123466673,0.004932777515969128,7.321432349272073e-12,-0.06003361123466673,0.004932777515969128,-0.06003994062621891,0.00492011874756218,0.004932777506783231,-0.060033611243852626,0.00492011874756218,-0.06003994062621891,False,False,0.0,0.0,0.2551333333333333,0.2551333333333333
5,0.08333333333333333,False,False,93.0,50.0,95.9,92.99994738327862,92.99263971752261,92.78761267584282,74.0,43.0,0.006223023349907939,0.006285253583407018,-0.027559910939328365,0.0,0.0,0.0,9.185896487906575e-12,0.006285253583407018,0.009514188844920862,0.06782257323913574,7.321432349272073e-12,0.009514188844920862,0.06782257323913574,0.018640625458052715,0.07681928319177507,0.06782257322994983,0.009514188835734965,0.07053402960836805,0.012355371874645697,False,False,0.0,0.0,0.25656666666666667,0.25656666666666667
10,0.16666666666666666,False,False,92.99998494936503,50.0,95.89999165168825,92.99960368667595,93.0,92.94029834439077,74.0,42.99998494936503,0.018112500758963687,0.018293625766553325,0.04772995432491389,0.0007667135374582277,0.003241306451548495,0.0,9.185896487906575e-12,0.018293625766553325,-0.035463743252376875,0.0299208764955375,7.321432349272073e-12,-0.035463743252376875,0.0299208764955375,-0.01195908824509282,0.052982168724824724,0.029920876486351604,-0.03546374326156277,0.034688542958271396,-0.030252714011646146,False,False,0.24042879532410344,0.2846477050134587,0.2579990437829915,0.2579990437829915
15,0.25,False,False,92.99980374993137,50.0,95.89983367598505,92.99861177706234,92.99868143360416,92.8055470001254,74.0,42.999803749931374,0.03515880177186723,0.03551038978958591,0.02051154023986595,0.003076661499591162,0.012612539782553106,0.0,9.185896487906575e-12,0.03551038978958591,-0.0071797725615271035,0.05639814769893241,7.321432349272073e-12,-0.0071797725615271035,0.05639814769893241,0.03455620609853214,0.09760848272969698,0.05639814768974651,-0.007179772570713,0.06209809294011107,-0.0009541836910537671,False,False,0.2570934155130685,0.28340620735193206,0.2594217313271931,0.2594217313271931
20,0.3333333333333333,False,False,92.99877799126331,50.0,95.89907038925266,92.99655224350808,92.99825072842009,92.85337654537375,74.0,42.99877799126331,0.05689509146375433,0.05746404237839187,0.06608234441411456,0.006922550457931107,0.027286799499522674,0.0005620780174970864,9.185896487906575e-12,0.05746404237839187,-0.025780017046336468,0.041583707288033955,0.0004524727997250011,-0.025780017046336468,0.041583707288033955,0.04013072267093742,0.10661960070569844,0.04158370727884806,-0.025780017055522363,0.049155558327306566,-0.017333319707454456,False,False,0.2591538326437651,0.2548106892574596,0.2608003253388584,0.2608003253388584
25,0.4166666666666667,False,False,92.99526670525235,50.0,95.89693390207982,92.99199842972057,92.9938033164512,92.75113172740045,74.0,42.99526670525235,0.08289291001545214,0.08372183911560666,0.07337516168831792,0.012255229037741726,0.046246037326048345,0.0021015609329000104,0.0005676987922015542,0.08372183911560666,-0.0134881127269929,0.053998586986655425,0.0016917565566927806,-0.0134881127269929,0.053998586986655425,0.07836533415710063,0.14482892577443823,0.05343088819445387,-0.014055811519194454,0.06110708665883158,-0.005356504958506023,False,False,0.2625203449441363,0.23093496240589262,0.26206961793328454,0.26206961793328454
30,0.5,False,False,92.98661683310668,50.0,95.89233109561957,92.98636280333014,92.98974495464005,92.74762511141742,74.0,42.98661683310668,0.11275738025913319,0.11388495406172452,0.11159712996576943,0.019009937987693536,0.0693233840306352,0.0048011288208949735,0.00048034021847342956,0.11388495406172452,-0.022012263067990083,0.04785995004933197,0.0038649087044632328,-0.022012263067990083,0.04785995004933197,0.10230331700959387,0.17081767043613122,0.04737960983085854,-0.022492603286463513,0.056932716374406694,-0.011581637052130653,False,False,0.25916948660930955,0.2706533265714012,0.26315548835403624,0.26315548835403624
35,0.5833333333333334,False,False,92.96931569954526,50.0,95.88383534034742,92.96873338235878,92.98122130209062,92.62959852925343,74.0,42.96931569954526,0.14612261672924556,0.14758384289653803,0.13656049372286255,0.027124174724603062,0.09647472264461067,0.008751677704121117,0.00352324478326409,0.14758384289653803,-0.01222345851993227,0.05851104781191507,0.007045100545792594,-0.01222345851993227,0.05851104781191507,0.1409030014560686,0.21006635858956038,0.054987803028650986,-0.01574670330319636,0.06248251569302235,-0.006680841440469432,False,False,0.26240309222642744,0.25842656363656036,0.2639874095317949,0.2639874095317949
40,0.6666666666666666,False,False,92.9392789135884,50.0,95.86972312910693,92.9381269469219,92.97159964183712,92.56116265321472,74.0,42.939278913588396,0.18264762669182608,0.18447410295874433,0.17548468002281448,0.036549173151196754,0.1275120862458872,0.013976715295419325,0.0077597887496267505,0.18447410295874433,-0.012230035918141417,0.060269123044005765,0.011251255816159756,-0.012230035918141417,0.060269123044005765,0.17538859426625109,0.24599455322961622,0.05250933429437901,-0.019989824667768167,0.061520450270871885,-0.00908550869249325,False,False,0.26272635726169036,0.2842700806874031,0.2645079282137911,0.2645079282137911
45,0.75,False,False,92.89227717487115,50.0,95.84815732344074,92.89023457044546,92.9575159531935,92.41713937322827,74.0,42.892277174871154,0.2220128920035036,0.22423302092353864,0.21069157374793365,0.0472383916676357,0.16181193943320688,0.020472752609753786,0.013191119950442953,0.22423302092353864,-0.004069593112979782,0.0695490816481869,0.016480565853044027,-0.004069593112979782,0.0695490816481869,0.2170585672328464,0.2885253858621401,0.05635796169774395,-0.017260713063422736,0.06429236493860147,-0.007174453690692251,False,False,0.2660732275849744,0.23384238069886898,0.2646831792488575,0.2646831792488575
