time_s,BIS,Ce_prop,Ce_remi,Cp_prop,Cp_remi,u_prop,u_remi,MAP,CO,HR,SV,TPR,ce_del,ce_bis
65,92.89017790726226,0.047044322796359776,0.32886393952406784,3.430095156167547,10.119714607395705,2.0,4.0,89.99049674927205,5.556250311141417,62.631340304103965,88.71357828466174,0.016196263974792985,0.047044322796359776,0.0028464132540170772
70,92.83989255471252,0.055787107396976135,0.38879625640771853,3.7265612499183796,10.963335659874561,2.0,4.0,89.68342065947714,5.542044622433708,62.57853091499037,88.56143698806676,0.01618237072585929,0.055787107396976135,0.0046907653901910595
75,92.83989255471252,0.055787107396976135,0.38879625640771853,3.7265612499183796,10.963335659874561,2.0,4.0,89.68342065947714,5.542044622433708,62.57853091499037,88.56143698806676,0.01618237072585929,0.055787107396976135,0.0046907653901910595
80,92.77313121440545,0.06523917778850051,0.45329246856256494,4.020564615355615,11.795059043401647,2.0,4.0,89.3592238551267,5.5268008424091475,62.521135026434855,88.39892046221385,0.016168345196997325,0.06523917778850051,0.007018096861137295
85,92.68648667541733,0.07539270777697316,0.5222565075028347,4.312127031553177,12.615065619373794,2.0,4.0,89.01867360008522,5.510547009808042,62.45924821537806,88.22627820953012,0.0161542354037891,0.07539270777697316,0.00985745836919831
90,92.57628363904863,0.08623994422422314,0.5955939216730964,4.601270083841939,13.423533474819655,2.0,4.0,88.66247463770162,5.493310930656684,62.392966122131334,88.04375352028917,0.016140079408740602,0.08623994422422314,0.013232722524136376
95,92.43862087143341,0.09777320638947237,0.6732118508043866,4.8880151655342035,14.220637965002245,2.0,4.0,88.29128310570339,5.475120232414237,62.322384283756634,87.85158487335411,0.016125907625369466,0.09777320638947237,0.017163302567072082
100,92.43862087143341,0.09777320638947237,0.6732118508043866,4.8880151655342035,14.220637965002245,2.0,4.0,88.29128310570339,5.475120232414237,62.322384283756634,87.85158487335411,0.016125907625369466,0.09777320638947237,0.017163302567072082
105,92.26941896472061,0.10998488527682014,0.7550190006688968,5.172383479632843,15.006551755367228,2.0,4.0,87.90571694249394,5.45600239454189,62.24759800899127,87.65000689269657,0.016111744567860457,0.10998488527682014,0.0216648060791933
110,92.06447310509675,0.12286744298855568,0.8409256182270742,5.454396040525224,15.78144486284696,2.0,4.0,87.5063636723474,5.435984763496544,62.168702280538604,87.43925100714598,0.01609761018094933,0.12286744298855568,0.026749614521960507
115,91.81951036491843,0.13641341208424684,0.9308434671610817,5.7340736756620485,16.545484696530213,2.0,4.0,87.093786232891,5.41509455728188,62.085791676050896,87.21954590732408,0.01608352085297804,0.13641341208424684,0.03242738737653468
120,91.53025104896477,0.15061539494555354,1.024685803788655,6.011437027221256,17.2988360977073,2.0,4.0,86.66852733941913,5.39335886293797,61.99896030233156,86.99111786129654,0.016069490190053375,0.15061539494555354,0.03870549492721463
125,91.53025104896477,0.15061539494555354,1.024685803788655,6.011437027221256,17.2988360977073,2.0,4.0,86.66852733941913,5.39335886293797,61.99896030233156,86.99111786129654,0.016069490190053375,0.15061539494555354,0.03870549492721463
130,91.19247355269286,0.1654660631467147,1.122367353351489,6.286506553757114,18.041661379300223,2.0,4.0,86.23111275413403,5.3708046292489255,61.908301739205456,86.75419093022363,0.01605552960994467,0.1654660631467147,0.04558938625489187
135,90.80208204994652,0.18095815683065833,1.2238042866723735,6.559302531834625,18.774120364687235,2.0,4.0,85.78205373423081,5.34745865623681,61.81390899069188,86.50898711230262,0.016041648799693307,0.18095815683065833,0.053082899918260346
140,90.35517613690372,0.1970844840906849,1.3289141971753877,6.8298450576493925,19.496370425931193,2.0,4.0,85.32184886286888,5.323347582539865,61.71587444186614,86.25572643476427,0.016027856069875543,0.1970844840906849,0.06118852488752255
145,89.84812134132225,0.21383792035767357,1.4376160782635539,7.098154048633061,20.20856652142078,2.0,4.0,84.85098541532913,5.29849787145563,61.61428982028263,85.99462700796127,0.016014158630211633,0.21383792035767357,0.06990761887285088
150,89.84812134132225,0.21383792035767357,1.4376160782635539,7.098154048633061,20.20856652142078,2.0,4.0,84.85098541532913,5.29849787145563,61.61428982028263,85.99462700796127,0.016014158630211633,0.21383792035767357,0.06990761887285088
155,89.2776191838683,0.23121140779276292,1.5498303010484287,7.36424924504447,20.910861232933673,2.0,4.0,84.36994037435552,5.272935796211098,61.50924616115443,85.72590505167287,0.01600056280506584,0.23121140779276292,0.07924059052294039
160,88.64077527388892,0.249197954685457,1.6654785924262065,7.628150211546642,21.60340480213048,2.0,4.0,83.87918118029667,5.246687424869039,61.40083377570247,85.44977490102517,0.015987074202803372,0.249197954685457,0.0891870512127835
165,87.93516375706498,0.2677906348571082,1.7844840134949824,7.889876338769734,22.286345166488278,2.0,4.0,83.37916628058758,5.219778605170657,61.28914222223675,85.16644899750011,0.015973697849558804,0.2677906348571082,0.09974594137826182
170,87.15888632664905,0.2869825870697296,1.9067709383079112,8.149446844860076,22.95982799468222,2.0,4.0,82.8703455274148,5.192234949536169,61.17426027963682,84.87613786912462,0.015960438295423776,0.2869825870697296,0.11091563563773893
175,87.15888632664905,0.2869825870697296,1.9067709383079112,8.149446844860076,22.95982799468222,2.0,4.0,82.8703455274148,5.192234949536169,61.17426027963682,84.87613786912462,0.015960438295423776,0.2869825870697296,0.11091563563773893
180,86.31062398014045,0.30676701444008847,2.0322650329570777,8.406880777015424,23.62399672142384,2.0,4.0,82.3531604606767,5.16408182038728,61.0562759229733,84.57905010292677,0.015947299699155548,0.30676701444008847,0.12269403029132625
185,85.38967976167407,0.3271371838590347,2.160893234982974,8.662197013006537,24.27899258176428,2.0,4.0,81.82804450454606,5.135344315912812,60.93527630106564,84.27539231200637,0.015934285896076483,0.3271371838590347,0.1350786162155287
190,84.39601088393513,0.34808642541601686,2.292583733104556,8.915414262685225,24.924954644870724,2.0,4.0,81.29542309930622,5.106047256366687,60.81134771581076,83.96536909901654,0.01592140045275524,0.34808642541601686,0.14806653967477468
195,83.3302488723056,0.3696081318287406,2.4272659472649303,9.166551069478963,25.56201984728409,2.0,4.0,80.75571378510958,5.076215170963248,60.68457560314629,83.64918301743982,0.015908646711243646,0.3696081318287406,0.16165465314729444
200,83.3302488723056,0.3696081318287406,2.4272659472649303,9.166551069478963,25.56201984728409,2.0,4.0,80.75571378510958,5.076215170963248,60.68457560314629,83.64918301743982,0.015908646711243646,0.3696081318287406,0.16165465314729444
205,82.19370671125539,0.3916957578779218,2.564870508987802,9.415625811872205,26.190323025666007,2.0,4.0,80.20932625048441,5.0458722854161975,60.55504451553404,83.32703453172745,0.015896027825022235,0.3916957578779218,0.17583955790401634
210,80.98837238455484,0.4143428198470913,2.705329242039882,9.66265670487451,26.80999694904282,2.0,4.0,79.65666235549624,5.015042510153093,60.42283810586595,82.99912197712912,0.01588354678833312,0.4143428198470913,0.1906176397778403
215,79.71688866601869,0.4375428949674046,2.848575143394527,9.907661801475598,27.421172350554457,2.0,4.0,79.0981161372283,4.983749429226142,60.288039112707686,82.66564151985584,0.01587120646021531,0.4375428949674046,0.20598509930910225
220,78.38251951035919,0.46128962086741226,2.9945423644919757,10.15065899408746,28.023977958715687,2.0,4.0,78.53407380351551,4.952016289931182,60.15072934680512,82.32678711807185,0.015859009584277217,0.46128962086741226,0.22193797724397246
225,78.38251951035919,0.46128962086741226,2.9945423644919757,10.15065899408746,28.023977958715687,2.0,4.0,78.53407380351551,4.952016289931182,60.15072934680512,82.32678711807185,0.015859009584277217,0.46128962086741226,0.22193797724397246
230,76.98910388532707,0.48557669502774736,3.1431661927915764,10.391666015973621,28.61854052819728,2.0,4.0,77.96491371952675,4.919865993139848,60.01098967878664,81.9827504840997,0.015846958805024222,0.48557669502774736,0.23847217618940836
235,75.54099834690624,0.5103978742406855,3.2943830336115223,10.630700442665702,29.204984870134464,2.0,4.0,77.39100639074718,4.88732108434431,59.868900028000894,81.63372104813172,0.01583505668139053,0.5103978742406855,0.25558347908530304
240,74.04301006096104,0.5357469740745344,3.448130392251641,10.867779693367341,29.783433881969902,2.0,4.0,76.81271444509818,4.85440374540965,59.724539352434434,81.27988592367066,0.015823305697992816,0.5357469740745344,0.27326756503667193
245,72.50032229371924,0.5616178683428099,3.604346856394865,11.102921032345643,30.354008576838364,2.0,4.0,76.23039261629324,4.821135787025364,59.57798563965825,80.92142987486575,0.01581170827451996,0.5616178683428099,0.291520022951826
250,72.50032229371924,0.5616178683428099,3.604346856394865,11.102921032345643,30.354008576838364,2.0,4.0,76.23039261629324,4.821135787025364,59.57798563965825,80.92142987486575,0.01581170827451996,0.5616178683428099,0.291520022951826
255,70.91841461235306,0.5880044885781557,3.762972078783089,11.336141570310234,30.91682811250011,2.0,4.0,75.6443877300246,4.787538641844654,59.42931589875529,80.5585352858643,0.015800266773591736,0.5880044885781557,0.3103363633528844
260,69.30298014582436,0.6149008235109641,3.9239467601631666,11.567458265780042,31.472009819829953,2.0,4.0,75.05503869417892,4.753633358297939,59.27860615318443,80.19138213226316,0.015788983507355043,0.6149008235109641,0.3297120286596786
265,67.65984225335512,0.6423009185526571,4.087212632498881,11.796887926437906,32.01966923086877,2.0,4.0,74.46267649396523,4.719440595065175,59.125931434538636,79.82014795471444,0.01577786074303514,0.6423009185526571,0.3496424021945521
270,65.99487283950094,0.6701988752835852,4.252712442444773,12.024447210473136,32.55992010644425,2.0,4.0,73.86762419258886,4.684980616190186,58.97136577715738,79.44500783471625,0.015766900707618683,0.6701988752835852,0.3701228161116856
275,65.99487283950094,0.6701988752835852,4.252712442444773,12.024447210473136,32.55992010644425,2.0,4.0,73.86762419258886,4.684980616190186,58.97136577715738,79.44500783471625,0.015766900707618683,0.6701988752835852,0.3701228161116856
280,64.31391435381234,0.6985888509455029,4.420389935077791,12.250152627912122,33.09287446336742,2.0,4.0,73.27019693790612,4.650273286819006,58.81498221355512,79.06613437259962,0.015756105591812692,0.6985888509455029,0.3911485584186435
285,62.62270723769036,0.7274650579385804,4.590189837882771,12.474020541937081,33.61864260121152,2.0,4.0,72.67070197533705,4.615338069543448,58.65685277062955,78.68369766770752,0.015745477553397443,0.7274650579385804,0.41271487922839756
290,60.92682425280133,0.7568217633229113,4.762057844987829,12.696067170193093,34.1373331286796,2.0,4.0,72.069438667187,4.58019402133037,58.49704846661474,78.29786530074871,0.015735018720070205,0.7568217633229113,0.4348169963559929
295,59.23161276710114,0.7866532883244756,4.9359406016458065,12.916308586083481,34.649052989567245,2.0,4.0,71.46669851842825,4.54485979101667,58.335639308745684,77.90880231829917,0.01572473119185958,0.7866532883244756,0.457450100354277
300,59.23161276710114,0.7866532883244756,4.9359406016458065,12.916308586083481,34.649052989567245,2.0,4.0,71.46669851842825,4.54485979101667,58.335639308745684,77.90880231829917,0.01572473119185958,0.7866532883244756,0.457450100354277
305,57.54214570827126,0.8169540078455185,5.1117856889579665,13.134760720053677,35.153907488326475,2.0,4.0,70.86276520891244,4.509353617349669,58.172694291602006,77.51667121941529,0.01571461704317644,0.8169540078455185,0.48060935906694224
310,55.86318154006933,0.8477183499793065,5.289541608836187,13.351439360863639,35.652000315237125,2.0,4.0,70.25791463192304,4.473693327552368,58.00828139609986,77.12163194431672,0.015704678324556125,0.8477183499793065,0.5042899217638929
315,54.199133291216846,0.8789407955292199,5.469157769199979,13.566360156848958,36.14343357119164,2.0,4.0,69.65241493892552,4.4378963363929,57.84246758910203,76.72384186509073,0.015694917064137344,0.8789407955292199,0.52848692291307
320,52.554046381334736,0.9106158775321451,5.650584469404703,13.779538617170742,36.62830779209923,2.0,4.0,69.04652659033597,4.401979645737548,57.67531882361735,76.3234557783665,0.01568533526891565,0.9106158775321451,0.5531954856339658
325,52.554046381334736,0.9106158775321451,5.650584469404703,13.779538617170742,36.62830779209923,2.0,4.0,69.04652659033597,4.401979645737548,57.67531882361735,76.3234557783665,0.01568533526891565,0.9106158775321451,0.5531954856339658
330,50.93158475211268,0.9427381807861275,5.83377288589739,13.990990113054357,37.1067219729152,2.0,4.0,68.44050241209787,4.365959844566722,57.5069000395615,75.92062589990397,0.01567593492580322,0.9427381807861275,0.5784107248707393
335,49.33502462821757,0.9753023413822464,6.01867505809667,14.200729879017162,37.57877359130136,2.0,4.0,67.83458765783398,4.329853109433409,57.33727516505211,75.5155018610392,0.015666718002521476,0.9753023413822464,0.6041277503168223
340,47.76725510158473,1.0083030462406755,6.205243874493334,14.408773014085298,38.04455863092297,2.0,4.0,67.22902007632413,4.2936752053438685,57.16650711821221,75.10823070692703,0.015657686448348845,1.0083030462406755,0.6303416691179665
345,46.23078465187467,1.0417350326508903,6.393433058968123,14.615134482999654,38.50417160438793,2.0,4.0,66.62402998404647,4.257441487040483,56.99465780945654,74.69895689651968,0.015648842194742527,1.0417350326508903,0.6570475883765927
350,46.23078465187467,1.0417350326508903,6.393433058968123,14.615134482999654,38.50417160438793,2.0,4.0,66.62402998404647,4.257441487040483,56.99465780945654,74.69895689651968,0.015648842194742527,1.0417350326508903,0.6570475883765927
355,44.72775267997,1.0755930878159878,6.5831971573233785,14.819829117411098,38.957705575833685,2.0,4.0,66.01984034251257,4.221166900667048,56.82178814423652,74.28782230421949,0.015640187155850156,1.0755930878159878,0.6842406174769393
360,43.259945133941535,1.1098720484010784,6.774491524025262,15.022871617065077,39.40525218316729,2.0,4.0,65.41666684012131,4.18486598579706,56.647958026219996,73.87496622314363,0.015631723228924827,1.1098720484010784,0.7119158702477282
365,41.828813340702176,1.144566800085717,6.967272309153272,15.224276550975649,39.84690165996388,2.0,4.0,64.81471797825402,4.148552877805906,56.47322636088309,73.46052536993804,0.015623452294654939,1.144566800085717,0.7400684669767513
370,40.43549521423977,1.1796722771203345,7.161496445553866,15.424058358589088,40.28274285702884,2.0,4.0,64.21419516133389,4.112241310568257,56.29765105949189,73.04463389107822,0.015615376217418608,1.1796722771203345,0.7686935362898641
375,40.43549521423977,1.1796722771203345,7.161496445553866,15.424058358589088,40.28274285702884,2.0,4.0,64.21419516133389,4.112241310568257,56.29765105949189,73.04463389107822,0.015615376217418608,1.1796722771203345,0.7686935362898641
380,39.08083808585761,1.2151834618866375,7.3571216361950205,15.62223135093713,40.712863263628854,2.0,4.0,63.615292790573335,4.075944619462374,56.121289043452705,72.62742337059498,0.01560749684547096,1.2151834618866375,0.7977862169052865
385,37.7654224869208,1.2510953844619368,7.554106341718631,15.818809711779926,41.13734902839688,2.0,4.0,63.01819836113719,4.039675744663401,55.94419624901007,72.2090228391633,0.015599816011071469,1.2510953844619368,0.8273416592727548
390,36.489586304744144,1.287403122187373,7.7524097681876905,16.01380749873886,41.55628497991612,2.0,4.0,62.42309256245341,4.003447234708263,55.766427632272666,71.78955878449389,0.015592335530557397,1.287403122187373,0.8573550271059749
395,35.25344882298654,1.3241017992400015,7.951991855025224,16.207238644419252,41.96975464698782,2.0,4.0,61.83014938140796,3.967271250315091,55.58803717454776,71.36915516296726,0.015585057204368683,1.3241017992400015,0.8878214988158644
400,35.25344882298654,1.3241017992400015,7.951991855025224,16.207238644419252,41.96975464698782,2.0,4.0,61.83014938140796,3.967271250315091,55.58803717454776,71.36915516296726,0.015585057204368683,1.3241017992400015,0.8878214988158644
405,34.05693424573868,1.3611865862087065,8.152813263142036,16.399116957523102,42.37784027858785,2.0,4.0,61.239536208167266,3.93115956844069,55.40907788796551,70.94793341245104,0.01557798281702876,1.3611865862087065,0.9187362688512879
410,32.89979438684127,1.3986526996739055,8.354835363250315,16.58945612395187,42.78062286351676,2.0,4.0,60.65141394437815,3.895123586559961,55.22960182137529,70.52601246624319,0.015571114137085285,1.3986526996739055,0.9500945489533006
415,31.78163028111195,1.4364954017910134,8.558020224360257,16.778269707899515,43.178182149748146,2.0,4.0,60.06593711350201,3.859174327151668,55.049660066496486,70.10350876808378,0.015564452917014178,1.4364954017910134,0.9818915693283556
420,30.70191254107103,1.4747099998776314,8.762330602456856,16.965571152935745,43.57059666347976,2.0,4.0,59.48325397304796,3.8233224423754333,54.869302764307164,69.68053628817987,0.015558000893089981,1.4747099998776314,1.0141225797454112
425,30.70191254107103,1.4747099998776314,8.762330602456856,16.965571152935745,43.57059666347976,2.0,4.0,59.48325397304796,3.8233224423754333,54.869302764307164,69.68053628817987,0.015558000893089981,1.4747099998776314,1.0141225797454112
430,29.660000340988987,1.5132918460044287,8.967729929354075,17.151373783079645,43.957943727892165,2.0,4.0,58.90350662847757,3.7875782189253315,54.688579111654526,69.25720654018915,0.015551759785225123,1.5132918460044287,1.046782850561473
435,28.65515895964768,1.552236336589682,9.174182301723654,17.335690803863766,44.34029948161919,2.0,4.0,58.326831148561595,3.751951583045913,54.507537368071475,68.83362859910947,0.015545731296780396,1.552236336589682,1.0798676736797148
440,27.686575854452514,1.591538911997443,9.381652470295865,17.51853530338871,44.717738896934826,2.0,4.0,57.75335768197765,3.7164521056969773,54.32622486278451,68.40990912002218,0.01553991711434868,1.591538911997443,1.1133723634440056
445,26.75337527303411,1.6311950561392987,9.590105829229527,17.699920253368344,45.09033579766077,2.0,4.0,57.183210574945846,3.681089007853913,54.14468800189854,67.9861523576392,0.015534318907513688,1.6311950561392987,1.1472922574733844
450,26.75337527303411,1.6311950561392987,9.590105829229527,17.699920253368344,45.09033579766077,2.0,4.0,57.183210574945846,3.681089007853913,54.14468800189854,67.9861523576392,0.015534318907513688,1.6311950561392987,1.1472922574733844
455,25.85463143495862,1.6712002960796948,9.799508405648693,17.87985851016572,45.45816287679898,2.0,4.0,56.616508489707854,3.6458711659308585,53.96297227574476,67.5624601866047,0.015528938328585346,1.6712002960796948,1.1816227174397793
460,24.989380336426265,1.7115502016447885,10.009826849343405,18.05836281581976,45.821291713893395,2.0,4.0,56.053364523663426,3.6108071173144722,53.78112226637845,67.13893212250402,0.015523777012313236,1.7115502016447885,1.2163591297920324
465,24.156630245700313,1.7522403850348018,10.221028422631983,18.23544579906279,46.17979279212509,2.0,4.0,55.49388632898598,3.5759050659964933,53.59918165521385,66.71566534353325,0.01551883657557938,1.7522403850348018,1.2514969064290966
470,23.35537096727876,1.7932665004398407,10.433080990382365,18.411119976329058,46.53373551514486,2.0,4.0,54.938176232548045,3.541172888293809,53.417193230784,66.29275471278511,0.015514118617071557,1.7932665004398407,1.2870314853250957
475,23.35537096727876,1.7932665004398407,10.433080990382365,18.411119976329058,46.53373551514486,2.0,4.0,54.938176232548045,3.541172888293809,53.417193230784,66.29275471278511,0.015514118617071557,1.7932665004398407,1.2870314853250957
480,22.584581959261627,1.8346242436591524,10.645953010189997,18.585397752754226,46.88318822364729,2.0,4.0,54.38633135599472,3.506618138645159,53.235198896613944,65.87029280110757,0.015509624716938184,1.8346242436591524,1.3229583311087647
485,21.843239391672384,1.8763093517237888,10.859613522709902,18.758291423166,47.22821821169032,2.0,4.0,53.83844373581169,3.4722480554740645,53.05323967919589,65.44836991049313,0.015505356436425782,1.8763093517237888,1.359272935599651
490,21.130322234290446,1.9183176025226438,11.07403214214049,18.929813173065938,47.568891742764166,2.0,4.0,53.2946004432418,3.438069567108023,52.871355736055946,65.0270740979583,0.015501315317499886,1.9183176025226438,1.395970818303311
495,20.444817461391835,1.96064481443184,11.289179046856798,19.099975079602483,47.90527406561349,2.0,4.0,52.75488370391264,3.4040892977444432,52.68958636390199,64.60649119987416,0.015497502882450274,1.96064481443184,1.4330475268676226
500,20.444817461391835,1.96064481443184,11.289179046856798,19.099975079602483,47.90527406561349,2.0,4.0,52.75488370391264,3.4040892977444432,52.68958636390199,64.60649119987416,0.015497502882450274,1.96064481443184,1.4330475268676226
505,19.785724458147627,2.003286845947427,11.505024970190814,19.26878911253539,48.23742942981655,2.0,4.0,52.21937101704413,3.370313573454202,52.507970006843074,64.18670485670971,0.015493920633481295,2.003286845947427,1.4704986375021956
510,19.152058709696405,2.04623959532137,11.721541191356632,19.436267135191528,48.565421101125125,2.0,4.0,51.68813527411346,3.336748428214163,52.32654426467109,63.767796538152226,0.015490570052288028,2.04623959532137,1.5083197553627965
515,18.54285484942085,2.089499000200793,11.938699526518189,19.60242090541219,48.88931137656884,2.0,4.0,51.16124487686082,3.303399609960347,52.1453459011958,63.349845568568625,0.015487452599619016,2.089499000200793,1.5465065149025607
520,17.957169137990746,2.133061037270451,12.156472319997365,19.767262076491964,49.20916159932756,2.0,4.0,50.63876385452771,3.270272586653923,51.96441085262491,62.93292915277476,0.01548456971482621,2.133061037270451,1.585054580191699
525,17.957169137990746,2.133061037270451,12.156472319997365,19.767262076491964,49.20916159932756,2.0,4.0,50.63876385452771,3.270272586653923,51.96441085262491,62.93292915277476,0.01548456971482621,2.133061037270451,1.585054580191699
530,17.39408143950493,2.176921721898399,12.374832435620284,19.930802198109255,49.52503217337535,2.0,4.0,50.12075198022482,3.2373725523524843,51.78377423598123,62.51712240207941,0.015481922815402829,2.176921721898399,1.6239596452073133
535,16.852696755745995,2.2210771077848377,12.593753248199661,20.09305271724852,49.83698257789957,2.0,4.0,49.607264886334406,3.204704433279544,51.60347035754939,62.10249836057214,0.015479513296509739,2.2210771077848377,1.66321743409485
540,16.332146374285458,2.265523286614094,12.813208635151113,20.25402497911428,50.14507138149852,2.0,4.0,49.098354178857726,3.172272893885497,51.423532721344934,61.68912803162484,0.015477342530490986,2.265523286614094,1.702823701402647
545,15.831588681044394,2.310256387709723,13.033172968241319,20.413730228037032,50.44935625616104,2.0,4.0,48.594067550624274,3.1400823428936753,51.243994037599094,61.277080404577994,0.015475411866379102,2.310256387709723,1.7427742322909658
550,15.831588681044394,2.310256387709723,13.033172968241319,20.413730228037032,50.44935625616104,2.0,4.0,48.594067550624274,3.1400823428936753,51.243994037599094,61.277080404577994,0.015475411866379102,2.310256387709723,1.7427742322909658
555,15.350209682997402,2.355272577692691,13.253621105466022,20.572179608371055,50.74989399103147,2.0,4.0,48.09444889328597,3.1081369393254725,51.06488623125286,60.86642248158428,0.015473722629390783,2.355272577692691,1.7830648427168074
560,14.887223282053768,2.4005680601426205,13.474528383055858,20.72938416538425,51.04674050596315,2.0,4.0,47.59953840802472,3.076440598498865,50.88624045045449,60.457219304582914,0.015472276120413539,2.4005680601426205,1.8236913795957808
565,14.441871336793838,2.446139075262068,13.695870607607985,20.885354846140054,51.33995086486382,2.0,4.0,47.109372714907465,3.0449969979949536,50.70808707505461,60.04953398237957,0.015471073615483917,2.446139075262068,1.8646497209422077
570,14.013423544693936,2.4919818995438043,13.917624048341628,21.040102500371503,51.62957928883608,2.0,4.0,46.623984960828295,3.0138095835875136,50.530455725093965,59.6434277178075,0.0154701163652579,2.4919818995438043,1.9059357759885955
575,14.013423544693936,2.4919818995438043,13.917624048341628,21.040102500371503,51.62957928883608,2.0,4.0,46.623984960828295,3.0138095835875136,50.530455725093965,59.6434277178075,0.0154701163652579,2.4919818995438043,1.9059357759885955
580,13.601177173749747,2.5380928454410734,14.139765429475586,21.193637881347517,51.915679169115975,2.0,4.0,46.143404925982374,2.982881575130823,50.35337526927867,59.2389598349472,0.015469405594474068,2.5380928454410734,1.9475454852855525
585,13.204456669000095,2.5844682610408047,14.362271922725789,21.34597164673146,52.19830307981302,2.0,4.0,45.66765912882084,2.952215972401332,50.17687383343849,58.836187806382206,0.01546894250141014,2.5844682610408047,1.9894748207831916
590,12.822613156354663,2.631104529739748,14.585121139921092,21.497114359432082,52.47750279045444,2.0,4.0,45.196770929441286,2.921815560889059,50.000978808963886,58.435167280470374,0.01546872825733349,2.631104529739748,2.03171978589498
595,12.455023863325536,2.6779980699235097,14.808291125735433,21.647076488446867,52.753329278336814,2.0,4.0,44.73076063137264,2.891682917534841,49.825716861217934,58.0359521086107,0.015468764005946267,2.6779980699235097,2.074276415544963
600,12.455023863325536,2.6779980699235097,14.808291125735433,21.647076488446867,52.753329278336814,2.0,4.0,44.73076063137264,2.891682917534841,49.825716861217934,58.0359521086107,0.015468764005946267,2.6779980699235097,2.074276415544963
605,12.101091473738435,2.725145334648461,15.031760350534567,21.79586840969788,53.02583274068807,2.0,4.0,44.26964558171723,2.8618204164098624,49.65111393791949,57.6385943724867,0.015469050862825713,2.725145334648461,2.1171407761992804
610,11.760243431236987,2.7725428113264936,15.255507703335605,21.943500406860185,53.295062606642645,2.0,4.0,43.81344026961785,2.8322302343341317,49.477195277494246,57.24314441126843,0.01546958991486035,2.7725428113264936,2.160308965882781
615,11.431931204373285,2.820187021412599,15.47951248487759,22.089982672182856,53.56106754903278,2.0,4.0,43.36215642302065,2.8029143564308305,49.30398541739068,56.84965084875627,0.015470382219682612,2.820187021412599,2.203777114181558
620,11.115629524281402,2.8680745200952438,15.703754400801405,22.235325307302723,53.82389549599874,2.0,4.0,42.915803103709216,2.7738745816137076,49.13150820235811,56.458160620450336,0.015471428805098626,2.8680745200952438,2.247541382232182
625,11.115629524281402,2.8680745200952438,15.703754400801405,22.235325307302723,53.82389549599874,2.0,4.0,42.915803103709216,2.7738745816137076,49.13150820235811,56.458160620450336,0.015471428805098626,2.8680745200952438,2.247541382232182
630,10.81083560433828,2.9162018959895173,15.9282135549373,22.37953832405084,54.0835936424207,2.0,4.0,42.47438680058818,2.7451125280048965,48.959786792684504,56.06871900053019,0.015472730668515755,2.9162018959895173,2.291597962698335
635,10.517068349809946,2.964565770833027,16.152870442698397,22.52263164525181,54.340208461175095,2.0,4.0,42.03791152119889,2.7166296382808044,48.78884367239156,55.68136962873093,0.015474288776368582,2.964565770833027,2.335943079735562
640,10.23386756424307,3.0131627991845176,16.37770594457849,22.664615105515942,54.5937857142181,2.0,4.0,41.60637888145203,2.688427184943873,48.61870065738541,55.29615453710172,0.015476104063543999,3.0131627991845176,2.380572988944791
645,9.96079315827501,3.061989668125186,16.602701319752555,22.805498452024413,54.84437046349892,2.0,4.0,41.179788193565955,2.6605062755182742,48.44937890356097,54.913114176634586,0.015478177432806097,3.061989668125186,2.425483977315256
650,9.96079315827501,3.061989668125186,16.602701319752555,22.805498452024413,54.84437046349892,2.0,4.0,41.179788193565955,2.6605062755182742,48.44937890356097,54.913114176634586,0.015478177432806097,3.061989668125186,2.425483977315256
655,9.697424365585633,3.111043096962674,16.82783819977835,22.945291345307396,55.09200708170545,2.0,4.0,40.75813655220208,2.6328678576677587,48.280898914858554,54.53228744375113,0.01548050975422153,3.111043096962674,2.470672363157423
660,9.443358969885026,3.1603198369377115,17.053098582397563,23.084003360015302,55.336739262844915,2.0,4.0,40.34141891879138,2.6055127242340785,48.11328055127148,54.15371170663654,0.015483101864586065,3.1603198369377115,2.5161344960264858
665,9.19821254611081,3.209816670933385,17.27846482543494,23.221643985683123,55.57861003266208,2.0,4.0,39.929628204049,2.5784415181945937,47.946543036803604,53.7774228314102,0.01548595456685302,3.209816670933385,2.561866756636982
670,8.961617718385355,3.2595304131870098,17.50391964079387,23.35822262748799,55.817661758897366,2.0,4.0,39.52275534867621,2.551654737537819,47.78070496737592,53.403455208123404,0.01548906862956432,3.2595304131870098,2.607865556769049
675,8.961617718385355,3.2595304131870098,17.50391964079387,23.35822262748799,55.817661758897366,2.0,4.0,39.52275534867621,2.551654737537819,47.78070496737592,53.403455208123404,0.01548906862956432,3.2595304131870098,2.607865556769049
680,8.733223436743685,3.309457909004587,17.729446088546965,23.49374860699998,56.05393616138754,2.0,4.0,39.12078940225135,2.5251527400558573,47.61578431868158,53.03184177657532,0.01549244478628488,3.309457909004587,2.6541273391667977
685,8.512694274180362,3.35959603447781,17.955027571120112,23.628231162926234,56.287474322011235,2.0,4.0,38.72371760031359,2.498935748052795,47.45179845398891,52.66261405193861,0.015496083735041062,3.35959603447781,2.700648577429296
690,8.299709745165885,3.4099416962036155,18.180647827568574,23.761679451848483,56.518316694481705,2.0,4.0,38.331525439645674,2.473003852968312,47.28876413189214,52.29580215018745,0.01549998613776395,3.4099416962036155,2.7474257758945995
