time_s,time_min,falla_prop_inyectada,falla_remi_inyectada,BIS,BIS_ref,BIS_desde_Ce_real,BIS_desde_Ce_bis,BIS_mas,BIS_menos,age_patient,error,Ce_remi_pred,Ce_remi_corr,Ce_remi_prom,Ce_prop,Ce_remi,Ce_bis,Ce_prop_obs,Ce_remi_obs,Ce_bis_menos,Ce_bis_mas,Ce_bis_inv,Ce_prop_menos,Ce_prop_mas,Ce_remi_menos,Ce_remi_mas,r_prop_sup,r_prop_inf,r_remi_sup,r_remi_inf,fallo_prop,fallo_remi,u_prop_app,u_remi_app,u_prop_cmd,u_remi_cmd
0,0.0,False,False,93.0,50.0,95.9,93.0,93.0,92.99859384556382,74.0,43.0,0.0,0.0,0.06,0.0,0.0,0.0,9.185896487906575e-12,0.0,-0.06003361123466673,0.004932777515969128,7.321432349272073e-12,-0.06003361123466673,0.004932777515969128,-0.06003994062621891,0.00492011874756218,0.004932777506783231,-0.060033611243852626,0.00492011874756218,-0.06003994062621891,False,False,0.0,0.0,6.043972500000001,12.087945000000001
5,0.08333333333333333,False,False,92.9820329973238,50.0,95.88127351954742,92.92279960578138,92.6232066261022,91.81289863217773,74.0,42.9820329973238,0.29484020376562425,0.2977886058032805,-0.027559910939328365,0.019273879110563767,0.13764640790836813,0.0,9.185896487906575e-12,0.2977886058032805,0.01835127399760665,0.07665965839182154,7.321432349272073e-12,0.01835127399760665,0.07665965839182154,0.49922451221662556,0.557403169950348,0.07665965838263564,0.018351273988420756,0.2596145641470675,0.20143590641334508,False,False,6.043972500000001,12.087945000000001,0.36791960302133986,0.7358392060426797
10,0.16666666666666666,False,False,92.85717671042218,50.0,95.6989453809926,92.72363386723381,92.69164026710627,92.10474147899605,74.0,42.85717671042218,0.5796023880389036,0.5853984119192926,0.5283138410834868,0.05790553916880986,0.406941349276847,0.0005272052246289467,9.185896487906575e-12,0.5853984119192926,-0.025331904348758965,0.040052715399155406,0.0004244002023824578,-0.025331904348758965,0.040052715399155406,0.6204426640299103,0.6853839209998277,0.04005271538996951,-0.02533190435794486,0.09998550908053505,0.03504425211061768,False,False,0.36791960302133986,0.7358392060426797,0.3552132267257703,0.7104264534515407
15,0.25,False,False,92.4727209211322,50.0,95.29599561380735,92.41942243807247,92.2339801882999,90.93230774240364,74.0,42.47272092113219,0.8543431173460284,0.8628865485194886,0.6529132925148691,0.09716799083833004,0.671079930849085,0.01466781445372485,0.0005324772725543881,0.8628865485194886,0.0018671916773962752,0.06544511193785578,0.011807590638227339,0.0018671916773962752,0.06544511193785578,0.9870454703723142,1.0500977470034791,0.0649126346653014,0.001334714404841887,0.18721119848399048,0.12415892185282551,False,False,0.3552132267257703,0.7104264534515407,0.32012039965450584,0.6402407993090117
20,0.3333333333333333,False,False,91.71308284729794,50.0,94.66348315152692,91.68899631494415,91.71388287550977,90.07344630472464,74.0,41.71308284729794,1.1180311358695516,1.129211447228247,1.0185716086878966,0.13687230066426506,0.9290964046515499,0.038562330718174886,0.02022813329103883,1.129211447228247,0.013938836602349451,0.0813025609367199,0.031042676221704826,0.013938836602349451,0.0813025609367199,1.1813233939809935,1.2478122720157545,0.06107442764568108,-0.00628929668868938,0.11860082478750744,0.05211194675274644,False,False,0.32012039965450584,0.6402407993090117,0.2665379167307912,0.5330758334615824
25,0.4166666666666667,False,False,90.56121308714083,50.0,93.81048194611296,90.51615150733878,90.27426947915919,88.22656146182113,74.0,40.56121308714083,1.3688408117752218,1.382529219892974,1.214567832998374,0.1767080986242138,1.1791896169074194,0.06824069796354838,0.04920036167395665,1.382529219892974,0.050873681755492624,0.11836038146914094,0.05493376185445414,0.050873681755492624,0.11836038146914094,1.4631019761262294,1.5295655677435671,0.06916001979518428,0.0016733200815359714,0.14703634785059316,0.08057275623325544,False,False,0.2665379167307912,0.5330758334615824,0.207304710927349,0.414609421854698
30,0.5,False,False,89.06247456015042,50.0,92.7616223502948,88.99094662724941,88.980477676305,86.6119684829663,74.0,39.06247456015042,1.6048549469784026,1.6209034964481865,1.4963337719348981,0.216302026139725,1.4191688740040476,0.10123686995259443,0.0818969236400335,1.6209034964481865,0.07760976578962384,0.1474819789069459,0.08149568030999035,0.07760976578962384,0.1474819789069459,1.6657242702911779,1.734238623717715,0.0655850552669124,-0.004287157850409659,0.11333512726952844,0.044820773842991324,False,False,0.207304710927349,0.414609421854698,0.15102484851314407,0.30204969702628814
35,0.5833333333333334,False,False,87.2884579282704,50.0,91.55302184001334,87.18680716821726,87.08491676179196,84.44795643235105,74.0,37.288457928270404,1.824494952371681,1.8427399018953978,1.6999814470044465,0.2552883334770976,1.6469675211784398,0.13612864045985795,0.11701006396515368,1.8427399018953978,0.11482211113900087,0.18555661747084823,0.10958355556363131,0.11482211113900087,0.18555661747084823,1.8915245920477581,1.96068794918125,0.06854655350569455,-0.002187952826152806,0.11794804728585206,0.04878469015236031,False,False,0.15102484851314407,0.30204969702628814,0.10175308362761126,0.20350616725522253
40,0.6666666666666666,False,False,85.31875175495489,50.0,90.22700889472063,85.18518378035532,85.28338619712105,82.42476667673193,74.0,35.31875175495489,2.0266882932381294,2.0469551761705107,1.926106270614504,0.2933486433981054,1.8609187959880638,0.1720285669023635,0.15368177226091576,2.0469551761705107,0.1477212835291647,0.22022044249131187,0.13848299634996694,0.1477212835291647,0.22022044249131187,2.074404819989195,2.14501077895256,0.06653867023039611,-0.005960488731751062,0.09805560278204917,0.02744964381868442,False,False,0.10175308362761126,0.20350616725522253,0.061210389910853424,0.12242077982170685
45,0.75,False,False,83.23103137755598,50.0,88.82703039233397,83.06538753937818,83.20067071753445,80.18118990244218,74.0,33.23103137755598,2.210905847082681,2.2330149055535076,2.1097077994708773,0.33022825911029396,2.0598556465957416,0.20831650039275135,0.19127424191674436,2.2330149055535076,0.1849056738412581,0.2585243486024248,0.16769478280925798,0.1849056738412581,0.2585243486024248,2.2551525080381207,2.3266193266674144,0.06725010668568043,-0.006368568075486247,0.09360442111390688,0.02213760248461316,False,False,0.061210389910853424,0.12242077982170685,0.02979767606816408,0.05959535213632816
