time_s,time_min,falla_prop_inyectada,falla_remi_inyectada,BIS,BIS_ref,BIS_desde_Ce_real,BIS_desde_Ce_bis,BIS_mas,BIS_menos,age_patient,error,Ce_remi_pred,Ce_remi_corr,Ce_remi_prom,Ce_prop,Ce_remi,Ce_bis,Ce_prop_obs,Ce_remi_obs,Ce_bis_menos,Ce_bis_mas,Ce_bis_inv,Ce_prop_menos,Ce_prop_mas,Ce_remi_menos,Ce_remi_mas,r_prop_sup,r_prop_inf,r_remi_sup,r_remi_inf,fallo_prop,fallo_remi,u_prop_app,u_remi_app,u_prop_cmd,u_remi_cmd
0,0.0,False,False,93.0,50.0,95.9,93.0,93.0,92.99859384556382,74.0,43.0,0.0,0.0,0.06,0.0,0.0,0.0,9.185896487906575e-12,0.0,-0.06003361123466673,0.004932777515969128,7.321432349272073e-12,-0.06003361123466673,0.004932777515969128,-0.06003994062621891,0.00492011874756218,0.004932777506783231,-0.060033611243852626,0.00492011874756218,-0.06003994062621891,False,False,0.0,0.0,0.7363750000000001,1.4727500000000002
5,0.08333333333333333,False,False,92.99999741222426,50.0,95.89999909721114,92.99855425691997,92.9754804994614,92.70664679827087,74.0,42.99999741222426,0.0359222274833169,0.03628144975815007,-0.027559910939328365,0.000245357715406431,0.001276894114999764,0.0,9.185896487906575e-12,0.03628144975815007,0.01024883934477272,0.06855722373898761,7.321432349272073e-12,0.01024883934477272,0.06855722373898761,0.06809353375516647,0.12627219148888882,0.0685572237298017,0.010248839335586823,0.08999074173073876,0.0318120839970164,False,False,0.07694015699032365,0.11213533333333332,0.7417494898847075,1.483498979769415
10,0.16666666666666666,False,False,92.99924864160822,50.0,95.8994969039067,92.98909972926543,92.99000086537716,92.83674937421655,74.0,42.99924864160822,0.1046142727415617,0.10566041546897731,0.09718286262202765,0.0038057172978450265,0.025661927714747467,0.0,9.185896487906575e-12,0.10566041546897731,-0.03391772364545212,0.031466896102462255,7.321432349272073e-12,-0.03391772364545212,0.031466896102462255,0.1009443729199501,0.16588562988986763,0.03146689609327636,-0.033917723654638014,0.06022521442089032,-0.004716042549027202,False,False,0.9669387891785692,1.9289065348519574,0.7469773539531813,1.4939547079063626
15,0.25,False,False,92.99143095896062,50.0,95.8919931712135,92.96178924564933,92.94787563848843,92.47973845236048,74.0,42.99143095896062,0.20318192247141958,0.2052137416961338,0.13341500140490886,0.013378698693482273,0.09195792792908725,0.00010127763106436514,9.185896487906575e-12,0.2052137416961338,-0.00497879911134886,0.058599121149110645,8.152849081852765e-05,-0.00497879911134886,0.058599121149110645,0.2418759889039805,0.30492826553514535,0.05859912113992475,-0.0049787991205347566,0.09971452383901155,0.03666224720784669,False,False,0.979595585504845,1.9700402753214634,0.7509459780523621,1.5018919561047241
20,0.3333333333333333,False,False,92.95394328084795,50.0,95.85758542288562,92.90450846497261,92.89039031827397,92.43385413376026,74.0,42.95394328084795,0.32891335111877357,0.3322024846299613,0.2734021272195629,0.028749872757429948,0.19759708819234034,0.00274632838278353,0.00010229040462945704,0.3322024846299613,-0.022805710396476688,0.04455801393789374,0.0022107943477294614,-0.022805710396476688,0.04455801393789374,0.3585360996688708,0.4250249777036318,0.04445572353326428,-0.022908000801106145,0.09282249307367046,0.026333615038909464,False,False,0.980893602402608,1.9973755382453642,0.75033733125084,1.50067466250168
25,0.4166666666666667,False,False,92.84173744114455,50.0,95.7613868629622,92.78437394240285,92.77098827691894,91.9568500188445,74.0,42.841737441144545,0.4791026858749302,0.48389371273367954,0.3917805386862513,0.049677825589702934,0.3396905686511265,0.009155929271109624,0.002773791666095349,0.48389371273367954,-0.006723922537148742,0.06076277717649957,0.007370523058352774,-0.006723922537148742,0.06076277717649957,0.5298406464325702,0.596304238049908,0.05798898551040422,-0.00949771420324409,0.11241052531622842,0.04594693369889069,False,False,0.9825440783442854,1.9961457997976253,0.7403357800696923,1.4806715601393845
30,0.5,False,False,92.58842445957062,50.0,95.55488101555302,92.58064631098821,92.61157083511654,91.64165621982774,74.0,42.58842445957062,0.6508171117259772,0.657325282843237,0.5630724422412391,0.07591919735052818,0.5152968516460593,0.02002517217697728,0.0069374553727357124,0.657325282843237,-0.010082958508097963,0.059789254609224074,0.016120263597485973,-0.010082958508097963,0.059789254609224074,0.7013660969322197,0.7698804503587569,0.05285179923648836,-0.017020413880833675,0.11255516751551986,0.04404081408898275,False,False,0.9804676328661421,2.0018281111254366,0.7159537269036882,1.4319074538073764
35,0.5833333333333334,False,False,92.11399166530711,50.0,95.17931780434729,92.09733487392245,92.08892596931034,90.60873033313585,74.0,42.11399166530711,0.840677719826799,0.8490844970250669,0.7356232736454883,0.1072075136973113,0.721262418935332,0.035637473295398694,0.023879798073812707,0.8490844970250669,0.01928511695847581,0.09001962329032319,0.028688166000711137,0.01928511695847581,0.09001962329032319,0.9018584327298798,0.9710217898633717,0.06613982521651049,-0.004594681115336896,0.12193729283830479,0.05277393570481281,False,False,0.972003278996362,1.9652094256832058,0.6733510520752476,1.3467021041504952
40,0.6666666666666666,False,False,91.3348153429121,50.0,94.57080481134217,91.30377992228917,91.39156488350937,89.57543933853644,74.0,41.334815342912094,1.0447173809336412,1.0551645547429775,0.9364401112966257,0.14326112786418502,0.9542646095900845,0.05605565783815604,0.04704111413475402,1.0551645547429775,0.037526563201450806,0.110025722163598,0.04512480455555306,0.037526563201450806,0.110025722163598,1.1067556658160556,1.1773616247794207,0.06298460802884398,-0.009514550933303216,0.1221970700364432,0.05159111107307801,False,False,0.9619353245964659,1.9362540641182746,0.6104180714487244,1.2208361428974488
45,0.75,False,False,90.17520365084607,50.0,93.66772521987265,90.12323632155876,90.07181452278382,87.89527483230707,74.0,40.17520365084607,1.258336969687459,1.2709203393843336,1.1420586452977382,0.18374540369467418,1.2106420432900291,0.08122187196195857,0.07674116080934254,1.2709203393843336,0.0731165331989532,0.1467352079601199,0.06538360692798051,0.0731165331989532,0.1467352079601199,1.324012016267291,1.3954788348965845,0.06999404715077737,-0.0036246276103893416,0.12455849551225096,0.05309167688295746,False,False,0.9334602909455039,1.8498992793793443,0.5272482065991769,1.0544964131983539
