time_s,time_min,falla_prop_inyectada,falla_remi_inyectada,BIS,BIS_ref,BIS_desde_Ce_real,BIS_desde_Ce_bis,BIS_mas,BIS_menos,age_patient,error,Ce_remi_pred,Ce_remi_corr,Ce_remi_prom,Ce_prop,Ce_remi,Ce_bis,Ce_prop_obs,Ce_remi_obs,Ce_bis_menos,Ce_bis_mas,Ce_bis_inv,Ce_prop_menos,Ce_prop_mas,Ce_remi_menos,Ce_remi_mas,r_prop_sup,r_prop_inf,r_remi_sup,r_remi_inf,fallo_prop,fallo_remi,u_prop_app,u_remi_app,u_prop_cmd,u_remi_cmd
0,0.0,False,False,93.0,50.0,98.8,93.0,93.0,93.0,74.0,43.0,0.0,0.0,0.06,0.0,0.0,0.0,7.35781213734299e-12,0.0,8.500038893544115e-12,8.500038893544115e-12,7.321432349272073e-12,8.500038893544115e-12,8.500038893544115e-12,0.0,0.0,1.1422267562011257e-12,1.1422267562011257e-12,0.0,-0.0,False,False,0.0,0.0,6.043972499999999,6.043972499999999
5,0.08333333333333333,False,False,92.99515169190265,50.0,98.79132798982106,92.97915815555268,92.93564948928115,92.93564948928115,74.0,42.99515169190265,0.14742010188281207,0.14889430290164019,0.0,0.01927387911056376,0.06882320395418404,0.0,7.35781213734299e-12,0.14889430290164019,0.009250754503767356,0.009250754503767356,7.321432349272073e-12,0.009250754503767356,0.009250754503767356,0.17548890158544922,0.17548890158544922,0.009250754496409544,0.009250754496409544,0.026594598683809034,0.026594598683809034,False,False,6.043972499999999,6.043972499999999,0.3697635339346066,0.3697635339346066
10,0.16666666666666666,False,False,92.96042603306536,50.0,98.69960917128947,92.92525041197896,92.8109304060344,92.8109304060344,74.0,42.96042603306536,0.2898461698169258,0.29274463151509506,0.17548890158544922,0.05791141935795871,0.2034916716289493,0.0005268644426936545,7.35781213734299e-12,0.29274463151509506,0.01569818207558146,0.01569818207558146,0.0005263309992642462,0.01569818207558146,0.01569818207558146,0.31706267772210434,0.31706267772210434,0.015698182068223647,0.015698182068223647,0.02431804620700928,0.02431804620700928,False,False,0.3697635339346066,0.3697635339346066,0.3679947800337191,0.3679947800337191
15,0.25,False,False,92.80429939640435,50.0,98.48525556590708,92.80086759619623,92.64993362314725,92.64993362314725,74.0,42.804299396404346,0.42756899327313524,0.4318446832058666,0.31706267772210434,0.09722605868860033,0.33574630787773085,0.01466563384734565,0.0057052032004776265,0.4318446832058666,0.020528803380121113,0.020528803380121113,0.01465078506066675,0.020528803380121113,0.020528803380121113,0.4516206248601997,0.4516206248601997,0.014823600179643487,0.014823600179643487,0.019775941654333107,0.019775941654333107,False,False,0.3679947800337191,0.3679947800337191,0.353104021764662,0.353104021764662
20,0.3333333333333333,False,False,92.443836298558,50.0,98.1330360972189,92.43540800029501,92.1972190037494,92.1972190037494,74.0,42.443836298558,0.5605364274697698,0.5661417917444675,0.4516206248601997,0.1371257040544355,0.4654426548565882,0.03856197755084152,0.02813741327207936,0.5661417917444675,0.04502190921189173,0.04502190921189173,0.03852293398435905,0.04502190921189173,0.04502190921189173,0.5818585740442999,0.5818585740442999,0.016884495939812373,0.016884495939812373,0.01571678229983231,0.01571678229983231,False,False,0.353104021764662,0.353104021764662,0.3255081931436709,0.3255081931436709
25,0.4166666666666667,False,False,91.85875295547679,50.0,97.63620811858434,91.84264062954733,91.56457729486448,91.56457729486448,74.0,41.85875295547679,0.6883958828821927,0.6952798417110146,0.5818585740442999,0.17744025291679838,0.5921603290936358,0.06827562805098439,0.056189983619760825,0.6952798417110146,0.07219821259368916,0.07219821259368916,0.06820649975065862,0.07219821259368916,0.07219821259368916,0.7069149836709183,0.7069149836709183,0.01600822897392834,0.01600822897392834,0.011635141959903672,0.011635141959903672,False,False,0.3255081931436709,0.3255081931436709,0.29329199065141903,0.29329199065141903
30,0.5,False,False,91.06159140763108,50.0,96.99546906644565,91.03531785647651,90.73455889741898,90.73455889741898,74.0,41.061591407631084,0.8107201297724445,0.8188273310701689,0.7069149836709183,0.21795205058303904,0.7153216417155991,0.10140656290144234,0.08793289679856571,0.8188273310701689,0.1030761890590137,0.1030761890590137,0.10130388990205574,0.1030761890590137,0.1030761890590137,0.8264217413922443,0.8264217413922443,0.015143292260447985,0.015143292260447985,0.007594410322075418,0.007594410322075418,False,False,0.29329199065141903,0.29329199065141903,0.260882835971756,0.260882835971756
35,0.5833333333333334,False,False,90.07555281090895,50.0,96.21805403898439,90.03705719223039,89.73648032569595,89.73648032569595,74.0,40.075552810908945,0.9271227202139036,0.9363939474160426,0.8264217413922443,0.25843751785265556,0.8343445937916133,0.13663233756948873,0.12224105796735786,0.9363939474160426,0.13615710690031066,0.13615710690031066,0.13649399887221988,0.13615710690031066,0.13615710690031066,0.9399945670601988,0.9399945670601988,0.013916048932952799,0.013916048932952799,0.0036006196441561444,0.0036006196441561444,False,False,0.260882835971756,0.260882835971756,0.2298740817345557,0.2298740817345557
40,0.6666666666666666,False,False,88.92796739219969,50.0,95.31652959851992,88.87568540581093,88.59395134909435,88.59395134909435,74.0,38.92796739219969,1.0372933834268432,1.0476663172611116,0.9399945670601988,0.29868646785232283,0.9487111057450507,0.17318504191269718,0.15839647284933564,1.0476663172611116,0.17090642471511305,0.17090642471511305,0.17300969402281227,0.17090642471511305,0.17090642471511305,1.047345845701579,1.047345845701579,0.012509951865777413,0.012509951865777413,-0.0003204715595326313,-0.0003204715595326313,False,False,0.2298740817345557,0.2298740817345557,0.20103378329827917,0.20103378329827917
45,0.75,False,False,87.64811408719702,50.0,94.30742531382612,87.58099371821865,87.3344596055408,87.3344596055408,74.0,37.648114087197015,1.1410098876229215,1.1524199864991507,1.047345845701579,0.3385090515644231,1.057989016249537,0.21056526646153267,0.19588711612458612,1.1524199864991507,0.20684470229598215,0.20684470229598215,0.21035207151639954,0.20684470229598215,0.20684470229598215,1.1482754432410471,1.1482754432410471,0.010957586171396028,0.010957586171396028,-0.004144543258103539,-0.004144543258103539,False,False,0.20103378329827917,0.20103378329827917,0.17486043577503882,0.17486043577503882
50,0.8333333333333334,False,False,86.26581403490314,50.0,93.20979622634506,86.18329218900865,85.98539665528457,85.98539665528457,74.0,36.265814034903144,1.2381421266626385,1.250523547929265,1.1482754432410471,0.3777389470335695,1.1618400459092602,0.24840792240531973,0.23431012169380666,1.250523547929265,0.24360902182655084,0.24360902182655084,0.2481564122090731,0.24360902182655084,0.24360902182655084,1.2426753941282953,1.2426753941282953,0.009298900132744176,0.009298900132744176,-0.007848153800969593,-0.007848153800969593,False,False,0.17486043577503882,0.17486043577503882,0.15167319899510995,0.15167319899510995
55,0.9166666666666666,False,False,84.81015273303663,50.0,92.0438328351913,84.71210486166775,84.57340496662115,84.57340496662115,74.0,34.81015273303663,1.3286513599701493,1.3419378735698508,1.2426753941282953,0.4162349869388988,1.2600220044942956,0.286422547552564,0.2733269560025019,1.3419378735698508,0.28088861923425124,0.28088861923425124,0.28613254796896403,0.28088861923425124,0.28088861923425124,1.3305276985724406,1.3305276985724406,0.007561663231749338,0.007561663231749338,-0.01141017499741026,-0.01141017499741026,False,False,0.15167319899510995,0.15167319899510995,0.1316179767678054,0.1316179767678054
60,1.0,False,False,83.30835500790977,50.0,90.82963394452534,83.19502729119219,83.12324787318599,83.12324787318599,74.0,33.30835500790977,1.4125852107913663,1.42671106289928,1.3305276985724406,0.453881593740913,1.3523867582587608,0.32436734555995694,0.3126435476806819,1.42671106289928,0.3184137798487964,0.3184137798487964,0.32403892730321787,0.3184137798487964,0.3184137798487964,1.4118985276800888,1.4118985276800888,0.005770232168114453,0.005770232168114453,-0.014812535219191236,-0.014812535219191236,False,False,0.1316179767678054,0.1316179767678054,0.11467791864681573,0.11467791864681573
65,1.0833333333333333,False,False,81.78491966216409,50.0,89.58622522818408,81.65685282361049,81.65708847019812,81.65708847019812,74.0,31.784919662164086,1.4900690828635608,1.5049697736921963,1.4118985276800888,0.49058812565428594,1.4388744770034925,0.3620378993841434,0.3520018858190542,1.5049697736921963,0.35594780026461836,0.35594780026461836,0.3616713401178913,0.35594780026461836,0.35594780026461836,1.4869289619690789,1.4869289619690789,0.003945914445564136,0.003945914445564136,-0.018040811723117445,-0.018040811723117445,False,False,0.11467791864681573,0.11467791864681573,0.10070018516686785,0.10070018516686785
70,1.1666666666666667,False,False,80.26107074726085,50.0,88.33086080636744,80.11902346482725,80.19403568328805,80.19403568328805,74.0,30.261070747260845,1.561294993558889,1.5769079434944777,1.4869289619690789,0.5262872983609508,1.519504878384252,0.3992619508284695,0.3911765058632318,1.5769079434944777,0.39328410508144845,0.39328410508144845,0.3988577026324038,0.39328410508144845,0.39328410508144845,1.5558234035307488,1.5558234035307488,0.002107599218216627,0.002107599218216627,-0.021084539963728943,-0.021084539963728943,False,False,0.10070018516686785,0.10070018516686785,0.08943288982936007,0.08943288982936007
75,1.25,False,False,78.75452025689813,50.0,87.07860233292101,78.59939822604912,78.749973843398,78.749973843398,74.0,28.754520256898132,1.626508978337261,1.6427740681206338,1.5558234035307488,0.5609329242057182,1.5943664306978487,0.4358964293435552,0.42997272762374456,1.6427740681206338,0.43024452336595476,0.43024452336595476,0.4354550891537201,0.43024452336595476,0.43024452336595476,1.6188368244945637,1.6188368244945637,0.0002717957422102013,0.0002717957422102013,-0.02393724362607008,-0.02393724362607008,False,False,0.08943288982936007,0.08943288982936007,0.08056398761539826,0.08056398761539826
